case_id,case_type,court,court_hierarchy,state,sector,filing_date,disposal_date,duration_months,claim_amount_lakhs,claimant_lawyer_win_rate,respondent_is_govt,respondent_is_psu,num_prior_adjournments,has_interim_order,represented_by_senior_counsel,favourable_outcome,disposal_category,realisation_pct,filing_year,filing_quarter,case_age_months,log_claim_amount,claim_bucket,court_avg_duration,court_avg_win_rate,adjournment_density,case_type_enc,court_enc,state_enc,sector_enc,claim_bucket_enc
SYNTH-00094,IP Infringement,Consumer Forum (District),1,Karnataka,Banking & Finance,2016-06-02,2017-08-26,15,20.49,0.68,0,0,14,0,0,0,Decree in favour of defendant,,2016,2,118.63333333333334,3.067587710654419,10-50L,20.0,0.49544626593806923,0.11801067715650462,6,1,2,0,1
SYNTH-00095,Specific Performance,District Court,1,Tamil Nadu,Infrastructure,2019-11-21,2029-06-01,116,100.23,0.27,0,0,18,1,0,1,Settlement / Compromise,,2019,4,76.4,4.6173951556106605,50-200L,47.0,0.4567219152854512,0.23560209424083767,12,3,6,4,2
SYNTH-00096,Arbitration,Consumer Forum (State),2,Gujarat,Banking & Finance,2021-11-27,2023-01-21,14,216.33,0.53,0,0,30,0,0,1,Settlement / Compromise,,2021,4,51.833333333333336,5.381416935717611,0.2-1Cr,27.0,0.4752475247524752,0.5787781350482315,1,2,1,0,0
SYNTH-00097,Money Recovery,Consumer Forum (District),1,Gujarat,Banking & Finance,2013-02-27,2017-11-03,57,256.9,0.66,0,0,25,0,0,0,Transferred,7.46,2013,1,158.33333333333334,5.552571912887299,0.2-1Cr,20.0,0.49544626593806923,0.15789473684210525,10,1,1,0,0
SYNTH-00098,Civil Suit,Supreme Court,4,Gujarat,Banking & Finance,2015-12-07,2018-06-24,31,106.24,0.55,0,0,16,0,0,1,Decree in favour of plaintiff,,2015,4,124.56666666666666,4.675069313367758,50-200L,60.0,0.44227642276422763,0.12844527696012845,3,8,1,0,2
SYNTH-00099,CIRP (IBC),High Court (Appeal),3,Rajasthan,IT / Technology,2010-07-25,2015-07-29,61,13.59,0.59,0,0,39,1,1,0,Settlement / Compromise,2.4,2010,3,189.93333333333334,2.6803363625346943,10-50L,42.0,0.46953405017921146,0.20533520533520533,2,4,5,3,1
SYNTH-00100,Money Recovery,Supreme Court,4,Karnataka,Retail,2013-02-19,2017-05-29,52,8.4,0.27,1,0,7,1,0,1,Settlement / Compromise,95.03,2013,1,158.6,2.2407096892759584,<10L,60.0,0.44227642276422763,0.044136191677175286,10,8,2,8,3
SYNTH-00101,Arbitration,Consumer Forum (District),1,Telangana,Real Estate,2019-05-27,2022-10-08,41,6.34,0.57,0,0,6,0,0,1,Settlement / Compromise,,2019,2,82.33333333333333,1.9933388426264242,<10L,20.0,0.49544626593806923,0.07287449392712551,1,1,7,7,3
SYNTH-00102,Partition,NCLAT,3,Gujarat,Real Estate,2019-12-12,2022-07-29,32,55.44,0.49,0,0,23,0,0,1,Decree in favour of plaintiff,,2019,4,75.7,4.033178126984613,50-200L,18.0,0.4585635359116022,0.30383091149273445,11,6,1,7,2
SYNTH-00103,Specific Performance,Supreme Court,4,Punjab,Real Estate,2014-04-04,2017-03-19,36,109.2,0.78,0,0,5,0,0,0,Withdrawn,,2014,2,144.96666666666667,4.702296896718814,50-200L,60.0,0.44227642276422763,0.03449068751437112,12,8,4,7,2
SYNTH-00104,Labour / Employment,District Court,1,Punjab,Manufacturing,2017-06-25,2021-11-01,53,22.19,0.38,1,0,4,0,0,0,Transferred,,2017,2,105.7,3.1437211512674406,10-50L,47.0,0.4567219152854512,0.03784295175023652,8,3,4,5,1
SYNTH-00105,Arbitration,High Court (Appeal),3,Karnataka,Banking & Finance,2013-04-23,2016-11-03,43,30.63,0.68,0,0,9,0,0,1,Settlement / Compromise,,2013,2,156.5,3.4541060373175574,10-50L,42.0,0.46953405017921146,0.05750798722044728,1,4,2,0,1
SYNTH-00106,Injunction,District Court,1,West Bengal,Energy,2010-05-02,2014-06-10,50,147.41,0.45,0,0,1,1,1,0,Dismissed for default,,2010,2,192.73333333333332,4.999978713907727,50-200L,47.0,0.4567219152854512,0.005188516084399862,7,3,9,1,2
SYNTH-00107,Consumer Dispute,Commercial Court,2,Punjab,Real Estate,2011-06-05,2015-10-12,53,8.53,0.51,0,0,6,0,0,1,Settlement / Compromise,,2011,2,179.43333333333334,2.254444717666111,<10L,24.0,0.5288966725043783,0.03343860300947427,5,0,4,7,3
SYNTH-00108,Specific Performance,Consumer Forum (State),2,Rajasthan,Banking & Finance,2020-04-10,2026-12-05,81,2.92,0.6,1,0,25,0,1,0,Transferred,,2020,2,71.7,1.366091653802371,<10L,27.0,0.4752475247524752,0.34867503486750345,12,2,5,0,3
SYNTH-00109,Arbitration,Commercial Court,2,Punjab,Energy,2013-04-30,2015-02-19,22,131.96,0.29,0,0,35,0,0,0,Settlement / Compromise,,2013,2,156.26666666666668,4.890048331107138,50-200L,24.0,0.5288966725043783,0.22397610921501704,1,0,4,1,2
SYNTH-00110,CIRP (IBC),NCLT,2,Rajasthan,Manufacturing,2021-05-04,2024-02-18,34,21.45,0.58,1,0,35,0,0,0,Transferred,0.19,2021,2,58.733333333333334,3.1112906141882632,10-50L,29.0,0.44669117647058826,0.5959137343927355,2,7,5,5,1
SYNTH-00111,Arbitration,Supreme Court,4,Karnataka,Telecom,2020-03-04,2024-01-13,47,22.55,0.47,0,0,20,0,0,0,Dismissed for default,,2020,1,72.93333333333334,3.159125820462427,10-50L,60.0,0.44227642276422763,0.2742230347349177,1,8,2,9,1
SYNTH-00112,Money Recovery,Commercial Court,2,Uttar Pradesh,Energy,2011-12-01,2014-11-15,36,93.27,0.3,1,0,8,0,0,0,Transferred,11.1,2011,4,173.46666666666667,4.546163005408059,50-200L,24.0,0.5288966725043783,0.04611837048424289,10,0,8,1,2
SYNTH-00113,Appeal (HC),NCLAT,3,Telangana,Others,2012-09-28,2014-12-17,27,140.39,0.48,0,0,27,0,0,0,Settlement / Compromise,,2012,3,163.4,4.951522029603749,50-200L,18.0,0.4585635359116022,0.16523867809057527,0,6,7,6,2
SYNTH-00114,Arbitration,NCLT,2,Uttar Pradesh,Healthcare,2012-04-28,2013-11-19,19,23.56,0.57,0,0,14,0,0,1,Decree in favour of plaintiff,,2012,2,168.5,3.2011191032789417,10-50L,29.0,0.44669117647058826,0.0830860534124629,1,7,8,2,1
SYNTH-00115,Labour / Employment,Commercial Court,2,Delhi,Others,2016-04-01,2019-01-16,34,136.4,0.57,0,0,39,0,0,1,Settlement / Compromise,,2016,2,120.7,4.922896379788249,50-200L,24.0,0.5288966725043783,0.3231151615575808,8,0,0,6,2
SYNTH-00116,Civil Suit,NCLT,2,Punjab,Retail,2014-01-17,2016-06-05,29,65.1,0.4,0,0,22,1,0,0,Dismissed on merits,,2014,1,147.53333333333333,4.191168746857641,50-200L,29.0,0.44669117647058826,0.149118843199277,3,7,4,8,2
SYNTH-00117,Injunction,Commercial Court,2,Gujarat,Others,2010-09-09,2014-05-21,45,22.48,0.3,0,0,29,1,0,0,Dismissed for default,,2010,3,188.4,3.1561489949598958,10-50L,24.0,0.5288966725043783,0.15392781316348195,7,0,1,6,1
SYNTH-00118,Civil Suit,Commercial Court,2,Punjab,Telecom,2013-06-28,2016-01-14,31,40.31,0.34,0,0,17,0,0,0,Withdrawn,,2013,2,154.3,3.721104601408673,10-50L,24.0,0.5288966725043783,0.11017498379779649,3,0,4,9,1
SYNTH-00119,Specific Performance,Supreme Court,4,Uttar Pradesh,IT / Technology,2014-11-01,2019-03-10,53,283.77,0.67,1,0,18,0,0,1,Decree in favour of plaintiff,,2014,4,137.93333333333334,5.6516818369108295,0.2-1Cr,60.0,0.44227642276422763,0.1304978250362494,12,8,8,3,0
SYNTH-00120,Partition,District Court,1,Telangana,Healthcare,2018-11-12,2024-10-11,72,184.98,0.79,1,0,13,0,0,1,Settlement / Compromise,,2018,4,88.86666666666666,5.225639141050051,50-200L,47.0,0.4567219152854512,0.14628657164291073,11,3,7,2,2
SYNTH-00121,Civil Suit,Commercial Court,2,Gujarat,Banking & Finance,2021-02-26,2024-12-07,46,56.35,0.66,0,0,14,0,0,1,Settlement / Compromise,,2021,1,60.96666666666667,4.04917284357538,50-200L,24.0,0.5288966725043783,0.22963367960634226,3,0,1,0,2
SYNTH-00122,IP Infringement,Supreme Court,4,West Bengal,IT / Technology,2010-12-13,2017-11-06,84,34.28,0.49,0,1,20,0,0,1,Settlement / Compromise,,2010,4,185.23333333333332,3.5633162311385904,10-50L,60.0,0.44227642276422763,0.10797192729890229,6,8,9,3,1
SYNTH-00123,Commercial Dispute,Commercial Court,2,Maharashtra,Retail,2010-06-20,2012-10-07,28,44.92,0.78,0,0,29,0,0,1,Decree in favour of plaintiff,,2010,2,191.1,3.826900752011311,10-50L,24.0,0.5288966725043783,0.15175300889586604,4,0,3,8,1
SYNTH-00124,Partition,Commercial Court,2,Karnataka,Banking & Finance,2019-10-10,2021-10-29,25,133.32,0.57,0,0,19,0,0,0,Dismissed for default,,2019,4,77.8,4.900225012769285,50-200L,24.0,0.5288966725043783,0.2442159383033419,11,0,2,0,2
SYNTH-00125,Appeal (HC),Consumer Forum (State),2,Karnataka,Manufacturing,2012-07-23,2014-01-14,18,1259.64,0.54,0,0,22,0,0,1,Decree in favour of plaintiff,,2012,3,165.63333333333333,7.139374807497378,>1Cr,27.0,0.4752475247524752,0.13282350573556048,0,2,2,5,4
SYNTH-00126,Injunction,Commercial Court,2,Rajasthan,Telecom,2015-09-28,2016-11-21,14,8.83,0.36,0,0,4,1,0,1,Settlement / Compromise,,2015,3,126.9,2.285438934159075,<10L,24.0,0.5288966725043783,0.03152088258471237,7,0,5,9,3
SYNTH-00127,Appeal (HC),Consumer Forum (District),1,Telangana,Others,2017-04-01,2020-02-15,35,179.02,0.73,0,0,4,0,0,1,Decree in favour of plaintiff,,2017,2,108.53333333333333,5.19306795582894,50-200L,20.0,0.49544626593806923,0.036855036855036855,0,1,7,6,2
SYNTH-00128,Arbitration,District Court,1,Maharashtra,Others,2021-05-19,2026-09-20,65,140.12,0.29,0,1,23,0,1,1,Decree in favour of plaintiff,,2021,2,58.233333333333334,4.949610592258481,50-200L,47.0,0.4567219152854512,0.3949627933600458,1,3,3,6,2
SYNTH-00129,Commercial Dispute,Consumer Forum (State),2,Tamil Nadu,Healthcare,2020-05-18,2022-08-06,27,14.21,0.57,0,0,2,0,0,0,Decree in favour of defendant,,2020,2,70.43333333333334,2.7219531062712017,10-50L,27.0,0.4752475247524752,0.02839564600094652,4,2,6,2,1
SYNTH-00130,Liquidation (IBC),Consumer Forum (District),1,Karnataka,Real Estate,2013-05-20,2015-01-10,20,19.77,0.78,0,0,21,0,1,1,Settlement / Compromise,44.39,2013,2,155.6,3.033509637888021,10-50L,20.0,0.49544626593806923,0.13496143958868895,9,1,2,7,1
SYNTH-00131,Consumer Dispute,High Court (Appeal),3,West Bengal,Healthcare,2019-10-27,2024-01-04,51,23.44,0.8,0,0,23,0,0,1,Settlement / Compromise,,2019,4,77.23333333333333,3.1962211343033946,10-50L,42.0,0.46953405017921146,0.2977988778593008,5,4,9,2,1
SYNTH-00132,Labour / Employment,District Court,1,Punjab,Infrastructure,2017-07-04,2020-01-20,31,78.69,0.29,1,0,18,1,0,0,Withdrawn,,2017,3,105.4,4.378144107409657,50-200L,47.0,0.4567219152854512,0.17077798861480076,8,3,4,4,2
SYNTH-00133,Money Recovery,NCLAT,3,Maharashtra,IT / Technology,2013-03-04,2014-10-25,20,25.52,0.75,0,0,25,1,0,0,Decree in favour of defendant,0.6,2013,1,158.16666666666666,3.277899165317662,10-50L,18.0,0.4585635359116022,0.15806111696522657,10,6,3,3,1
SYNTH-00134,Commercial Dispute,Consumer Forum (State),2,Uttar Pradesh,Healthcare,2017-05-14,2020-11-24,43,6.22,0.7,0,0,33,1,0,0,Settlement / Compromise,,2017,2,107.1,1.9768549529047348,<10L,27.0,0.4752475247524752,0.3081232492997199,4,2,8,2,3
SYNTH-00135,Arbitration,District Court,1,Karnataka,Banking & Finance,2016-12-05,2018-10-26,23,18.58,0.35,0,0,31,1,0,1,Settlement / Compromise,,2016,4,112.43333333333334,2.9745086371023644,10-50L,47.0,0.4567219152854512,0.2757189445597391,1,3,2,0,1
SYNTH-00136,IP Infringement,NCLT,2,Punjab,Infrastructure,2012-04-08,2014-05-28,26,87.04,0.53,0,0,33,1,0,1,Decree in favour of plaintiff,,2012,2,169.16666666666666,4.477791256658261,50-200L,29.0,0.44669117647058826,0.19507389162561578,6,7,4,4,2
SYNTH-00137,Injunction,Supreme Court,4,Gujarat,Manufacturing,2013-08-22,2023-11-28,125,197.65,0.35,0,0,10,0,1,0,Settlement / Compromise,,2013,3,152.46666666666667,5.291544482260608,50-200L,60.0,0.44227642276422763,0.06558810668998688,7,8,1,5,2
SYNTH-00138,Writ (HC),Consumer Forum (District),1,Rajasthan,Manufacturing,2016-05-23,2017-11-14,18,53.06,0.66,0,0,15,1,0,1,Settlement / Compromise,,2016,2,118.96666666666667,3.9900945408483017,50-200L,20.0,0.49544626593806923,0.1260857383020454,13,1,5,5,2
SYNTH-00139,Appeal (HC),NCLAT,3,Tamil Nadu,Others,2019-11-19,2020-09-14,10,53.1,0.5,0,0,33,0,1,1,Settlement / Compromise,,2019,4,76.46666666666667,3.9908341858524357,50-200L,18.0,0.4585635359116022,0.4315605928509154,0,6,6,6,2
SYNTH-00140,IP Infringement,High Court (Original),3,Maharashtra,IT / Technology,2015-08-11,2018-02-26,31,88.6,0.28,0,0,6,0,0,0,Decree in favour of defendant,,2015,3,128.5,4.4953553199808844,50-200L,36.0,0.45454545454545453,0.04669260700389105,6,5,3,3,2
SYNTH-00141,Labour / Employment,Commercial Court,2,Rajasthan,Healthcare,2013-08-06,2014-10-30,15,118.99,0.4,0,0,27,1,0,0,Transferred,,2013,3,153.0,4.787408405976297,50-200L,24.0,0.5288966725043783,0.17647058823529413,8,0,5,2,2
SYNTH-00142,Commercial Dispute,District Court,1,Maharashtra,Healthcare,2011-03-13,2019-08-28,103,46.38,0.47,0,0,5,0,1,0,Withdrawn,,2011,1,182.23333333333332,3.8582001987306396,10-50L,47.0,0.4567219152854512,0.027437351381013355,4,3,3,2,1
SYNTH-00143,Injunction,High Court (Original),3,Punjab,Real Estate,2010-11-10,2014-06-22,44,153.73,0.41,0,0,8,0,0,1,Decree in favour of plaintiff,,2010,4,186.33333333333334,5.041681662501581,50-200L,36.0,0.45454545454545453,0.04293381037567084,7,5,4,7,2
SYNTH-00144,Civil Suit,Commercial Court,2,Telangana,Manufacturing,2015-09-28,2017-04-20,19,76.41,0.37,1,0,38,0,1,0,Settlement / Compromise,,2015,3,126.9,4.349115971216622,50-200L,24.0,0.5288966725043783,0.2994483845547675,3,0,7,5,2
SYNTH-00145,Money Recovery,NCLT,2,Punjab,Energy,2011-01-27,2013-07-15,30,63.21,0.38,0,0,4,1,0,0,Dismissed for default,20.59,2011,1,183.73333333333332,4.162158961805957,50-200L,29.0,0.44669117647058826,0.021770682148040642,10,7,4,1,2
SYNTH-00146,Appeal (HC),District Court,1,West Bengal,Infrastructure,2021-07-23,2029-09-09,99,230.19,0.57,0,0,0,0,0,0,Decree in favour of defendant,,2021,3,56.06666666666667,5.443239883267646,0.2-1Cr,47.0,0.4567219152854512,0.0,0,3,9,4,0
SYNTH-00147,Liquidation (IBC),Commercial Court,2,Rajasthan,Real Estate,2018-02-02,2023-11-03,70,17.27,0.29,0,0,32,0,0,0,Decree in favour of defendant,3.04,2018,1,98.3,2.9052603703899154,10-50L,24.0,0.5288966725043783,0.32553407934893186,9,0,5,7,1
SYNTH-00148,Arbitration,Supreme Court,4,Punjab,Healthcare,2015-09-09,2023-08-28,97,15.49,0.66,0,1,15,0,0,1,Decree in favour of plaintiff,,2015,3,127.53333333333333,2.8027541365715076,10-50L,60.0,0.44227642276422763,0.11761630946157868,1,8,4,2,1
SYNTH-00149,Civil Suit,High Court (Original),3,Karnataka,Infrastructure,2017-11-26,2020-01-15,26,2.26,0.55,0,0,29,0,0,1,Decree in favour of plaintiff,,2017,4,100.56666666666666,1.1817271953786161,<10L,36.0,0.45454545454545453,0.2883659264169705,3,5,2,4,3
SYNTH-00150,Consumer Dispute,Commercial Court,2,West Bengal,Energy,2020-04-07,2021-09-29,18,17.48,0.27,0,0,2,1,0,0,Transferred,,2020,2,71.8,2.916689066213538,10-50L,24.0,0.5288966725043783,0.02785515320334262,5,0,9,1,1
SYNTH-00151,Specific Performance,Consumer Forum (District),1,Maharashtra,Healthcare,2010-10-27,2012-07-18,21,91.16,0.66,0,0,3,0,0,1,Settlement / Compromise,,2010,4,186.8,4.523526196947581,50-200L,20.0,0.49544626593806923,0.016059957173447537,12,1,3,2,2
SYNTH-00152,Commercial Dispute,Supreme Court,4,Uttar Pradesh,IT / Technology,2019-11-12,2032-06-06,153,227.16,0.74,0,0,31,0,0,1,Settlement / Compromise,,2019,4,76.7,5.430047137225931,0.2-1Cr,60.0,0.44227642276422763,0.4041720990873533,4,8,8,3,0
SYNTH-00153,Consumer Dispute,Commercial Court,2,Gujarat,IT / Technology,2019-07-10,2020-12-01,17,14.19,0.29,0,0,34,1,1,0,Dismissed for default,,2019,3,80.86666666666666,2.7206373166076814,10-50L,24.0,0.5288966725043783,0.4204451772464963,5,0,1,3,1
SYNTH-00154,CIRP (IBC),NCLT,2,Delhi,Banking & Finance,2019-07-23,2022-09-05,38,7.54,0.34,0,0,22,0,0,0,Withdrawn,3.64,2019,3,80.43333333333334,2.1447610078004784,<10L,29.0,0.44669117647058826,0.27351844177372564,2,7,0,0,3
SYNTH-00155,Arbitration,Supreme Court,4,Rajasthan,Real Estate,2021-07-05,2030-05-19,108,27.01,0.69,0,0,9,0,0,1,Settlement / Compromise,,2021,3,56.666666666666664,3.332561589272017,10-50L,60.0,0.44227642276422763,0.15882352941176472,1,8,5,7,1
SYNTH-00156,Money Recovery,High Court (Original),3,Rajasthan,Healthcare,2015-04-18,2016-07-11,15,416.05,0.68,0,0,36,1,1,1,Settlement / Compromise,51.47,2015,2,132.33333333333334,6.0332061186876205,0.2-1Cr,36.0,0.45454545454545453,0.2720403022670025,10,5,5,2,0
SYNTH-00157,CIRP (IBC),NCLAT,3,Karnataka,Telecom,2011-09-22,2013-03-15,18,58.58,0.57,0,0,17,1,1,1,Decree in favour of plaintiff,23.89,2011,3,175.8,4.0873199472851365,50-200L,18.0,0.4585635359116022,0.09670079635949942,2,6,2,9,2
SYNTH-00158,Commercial Dispute,Consumer Forum (State),2,Rajasthan,Manufacturing,2012-08-22,2015-01-09,29,118.11,0.39,0,0,39,1,0,1,Settlement / Compromise,,2012,3,164.63333333333333,4.78004743589281,50-200L,27.0,0.4752475247524752,0.23689005871633936,4,2,5,5,2
SYNTH-00159,Injunction,Commercial Court,2,Gujarat,Healthcare,2011-08-30,2014-06-15,34,10.11,0.5,0,0,5,0,0,1,Decree in favour of plaintiff,,2011,3,176.56666666666666,2.4078456036515385,10-50L,24.0,0.5288966725043783,0.028317915801397017,7,0,1,2,1
SYNTH-00160,Liquidation (IBC),Commercial Court,2,Tamil Nadu,Banking & Finance,2016-07-06,2017-06-01,11,371.12,0.74,0,0,40,1,0,0,Withdrawn,0.42,2016,3,117.5,5.919216382900358,0.2-1Cr,24.0,0.5288966725043783,0.3404255319148936,9,0,6,0,0
SYNTH-00161,Labour / Employment,High Court (Appeal),3,Uttar Pradesh,Infrastructure,2013-02-11,2022-08-23,116,320.2,0.38,0,0,36,0,0,0,Dismissed for default,,2013,1,158.86666666666667,5.7720639820726065,0.2-1Cr,42.0,0.46953405017921146,0.22660511959714644,8,4,8,4,0
SYNTH-00162,Money Recovery,Commercial Court,2,Maharashtra,Infrastructure,2016-12-08,2018-11-28,24,1201.25,0.47,0,0,26,0,0,1,Decree in favour of plaintiff,92.75,2016,4,112.33333333333333,7.091950080157772,>1Cr,24.0,0.5288966725043783,0.2314540059347181,10,0,3,4,4
SYNTH-00163,Appeal (HC),NCLAT,3,Karnataka,Retail,2011-08-31,2012-11-23,15,143.75,0.5,0,0,35,0,1,0,Dismissed for default,,2011,3,176.53333333333333,4.975008116453105,50-200L,18.0,0.4585635359116022,0.19826283987915408,0,6,2,8,2
SYNTH-00164,IP Infringement,Consumer Forum (State),2,Gujarat,Energy,2011-03-30,2015-10-05,55,12.84,0.71,0,0,10,1,0,1,Decree in favour of plaintiff,,2011,1,181.66666666666666,2.6275629501895237,10-50L,27.0,0.4752475247524752,0.05504587155963303,6,2,1,1,1
SYNTH-00165,IP Infringement,NCLT,2,Maharashtra,Energy,2011-10-09,2015-03-22,42,267.1,0.39,0,0,8,0,0,0,Transferred,,2011,4,175.23333333333332,5.591360045241914,0.2-1Cr,29.0,0.44669117647058826,0.045653414494959105,6,7,3,1,0
SYNTH-00166,Writ (HC),High Court (Original),3,Delhi,Banking & Finance,2013-06-17,2014-08-11,14,9.25,0.34,0,0,21,0,0,1,Settlement / Compromise,,2013,2,154.66666666666666,2.327277705584417,<10L,36.0,0.45454545454545453,0.13577586206896552,13,5,0,0,3
SYNTH-00167,Appeal (HC),District Court,1,Uttar Pradesh,IT / Technology,2015-12-09,2017-05-02,17,36.45,0.61,0,0,40,1,0,0,Withdrawn,,2015,4,124.5,3.6230067099632284,10-50L,47.0,0.4567219152854512,0.321285140562249,0,3,8,3,1
SYNTH-00168,CIRP (IBC),NCLT,2,West Bengal,Telecom,2015-06-30,2018-12-11,42,519.85,0.69,0,0,4,0,1,0,Decree in favour of defendant,1.76,2015,2,129.9,6.255462092430458,0.2-1Cr,29.0,0.44669117647058826,0.03079291762894534,2,7,9,9,0
SYNTH-00169,Partition,Consumer Forum (District),1,Gujarat,Energy,2017-08-18,2018-04-15,8,50.23,0.58,0,0,22,0,1,0,Decree in favour of defendant,,2017,3,103.9,3.936325297951111,50-200L,20.0,0.49544626593806923,0.21174205967276227,11,1,1,1,2
SYNTH-00170,Money Recovery,Consumer Forum (State),2,West Bengal,Others,2017-02-27,2019-11-14,33,51.99,0.38,1,0,9,1,0,1,Settlement / Compromise,39.91,2017,1,109.63333333333334,3.9701032165046706,50-200L,27.0,0.4752475247524752,0.082091821222256,10,2,9,6,2
SYNTH-00171,Partition,Supreme Court,4,Uttar Pradesh,Telecom,2013-08-01,2019-07-01,72,13.33,0.7,0,0,12,0,0,1,Decree in favour of plaintiff,,2013,3,153.16666666666666,2.6623552418400807,10-50L,60.0,0.44227642276422763,0.07834602829162134,11,8,8,9,1
SYNTH-00172,Specific Performance,Consumer Forum (District),1,Delhi,IT / Technology,2021-02-26,2022-05-22,15,11.15,0.26,0,0,15,1,0,0,Settlement / Compromise,,2021,1,60.96666666666667,2.4973291697865574,10-50L,20.0,0.49544626593806923,0.24603608529250956,12,1,0,3,1
SYNTH-00173,Writ (HC),Consumer Forum (District),1,West Bengal,Healthcare,2020-07-22,2022-02-12,19,228.77,0.41,1,0,8,0,0,1,Settlement / Compromise,,2020,3,68.26666666666667,5.437078808589612,0.2-1Cr,20.0,0.49544626593806923,0.1171875,13,1,9,2,0
SYNTH-00174,Commercial Dispute,District Court,1,Uttar Pradesh,IT / Technology,2011-02-24,2013-07-13,29,116.29,0.56,0,0,4,0,0,1,Settlement / Compromise,,2011,1,182.8,4.764649500533414,50-200L,47.0,0.4567219152854512,0.02188183807439825,4,3,8,3,2
SYNTH-00175,Injunction,Commercial Court,2,Uttar Pradesh,Retail,2012-03-03,2013-08-25,18,16.62,0.47,0,0,23,0,1,0,Decree in favour of defendant,,2012,1,170.36666666666667,2.8690346205080335,10-50L,24.0,0.5288966725043783,0.1350029348464097,7,0,8,8,1
SYNTH-00176,Civil Suit,Consumer Forum (State),2,Uttar Pradesh,Infrastructure,2011-01-07,2013-02-25,26,11.56,0.27,0,0,33,0,0,0,Decree in favour of defendant,,2011,1,184.4,2.5305171610400525,10-50L,27.0,0.4752475247524752,0.17895878524945769,3,2,8,4,1
SYNTH-00177,Writ (HC),NCLAT,3,Uttar Pradesh,Energy,2017-02-22,2018-03-19,13,9.05,0.34,0,0,19,0,0,0,Settlement / Compromise,,2017,1,109.8,2.307572634505085,<10L,18.0,0.4585635359116022,0.17304189435336978,13,6,8,1,3
SYNTH-00178,Consumer Dispute,Consumer Forum (District),1,Delhi,Others,2016-09-21,2021-01-28,53,57.56,0.51,1,0,7,0,0,1,Decree in favour of plaintiff,,2016,3,114.93333333333334,4.0700518696530565,50-200L,20.0,0.49544626593806923,0.060904872389791184,5,1,0,6,2
SYNTH-00179,Specific Performance,Consumer Forum (District),1,West Bengal,Infrastructure,2015-02-08,2016-04-03,14,75.26,0.65,0,0,40,0,0,0,Decree in favour of defendant,,2015,1,134.63333333333333,4.334148554429418,50-200L,20.0,0.49544626593806923,0.29710324337707356,12,1,9,4,2
SYNTH-00180,Civil Suit,High Court (Appeal),3,Punjab,Telecom,2012-06-19,2015-09-02,39,39.19,0.35,0,0,26,0,0,0,Dismissed for default,,2012,2,166.76666666666668,3.6936182084611096,10-50L,42.0,0.46953405017921146,0.1559064561263242,3,4,4,9,1
SYNTH-00181,Consumer Dispute,District Court,1,Karnataka,Telecom,2013-02-05,2018-06-09,65,170.08,0.54,0,0,30,0,0,0,Withdrawn,,2013,1,159.06666666666666,5.142131283358708,50-200L,47.0,0.4567219152854512,0.18860016764459347,5,3,2,9,2
SYNTH-00182,Arbitration,Consumer Forum (State),2,Tamil Nadu,IT / Technology,2017-12-12,2019-09-03,21,23.02,0.62,0,0,16,0,1,1,Decree in favour of plaintiff,,2017,4,100.03333333333333,3.1788868166518376,10-50L,27.0,0.4752475247524752,0.1599466844385205,1,2,6,3,1
SYNTH-00183,Specific Performance,Consumer Forum (State),2,Rajasthan,Healthcare,2015-01-17,2017-01-06,24,1.73,0.77,0,0,13,0,0,1,Settlement / Compromise,,2015,1,135.36666666666667,1.0043016091968684,<10L,27.0,0.4752475247524752,0.09603545924649101,12,2,5,2,3
