cirp_id,sector,bench,admission_date,resolution_status,duration_days,admitted_claim_cr,realisation_pct,no_of_financial_creditors,resolution_applicants_received,ip_changed,litigation_pending,favourable_outcome,admission_year,log_admitted_claim,applicants_per_creditor,sector_enc,bench_enc
CIRP-00167,Telecom,NCLT Delhi,2020-02-13,Liquidation Order,926,216.47,0.68,124,1,1,0,0,2020,5.382060909980896,0.008064516129032258,9,2
CIRP-00168,Energy,NCLT Mumbai,2022-07-13,Appeal Pending,257,39.31,,26,2,0,0,0,2022,3.6965995771290743,0.07692307692307693,1,5
CIRP-00169,Real Estate,NCLT Mumbai,2019-02-27,Withdrawn (Sec 12A),677,40.98,58.45,47,2,0,0,1,2019,3.7371933143924867,0.0425531914893617,7,5
CIRP-00170,IT / Technology,NCLT Kolkata,2020-10-25,Appeal Pending,428,184.75,,115,18,0,0,0,2020,5.224401683597868,0.1565217391304348,3,4
CIRP-00171,Real Estate,NCLT Mumbai,2022-11-01,Ongoing,155,24.33,,92,17,0,0,0,2022,3.231989464013584,0.18478260869565216,7,5
CIRP-00172,Others,NCLT Hyderabad,2020-02-17,Appeal Pending,352,8.7,,139,5,0,0,0,2020,2.272125885509337,0.03597122302158273,6,3
CIRP-00173,Telecom,NCLT Ahmedabad,2022-04-24,Liquidation Order,497,136.01,4.11,137,18,0,0,0,2022,4.920053915865017,0.13138686131386862,9,0
CIRP-00174,Telecom,NCLT Ahmedabad,2021-12-24,Resolution Plan Approved,808,94.14,30.11,98,1,0,0,1,2021,4.555349491004136,0.01020408163265306,9,0
CIRP-00175,Retail,NCLT Chennai,2017-08-11,Settled,666,79.24,88.62,4,13,0,0,1,2017,4.38502214365368,3.25,8,1
CIRP-00176,Banking & Finance,NCLT Hyderabad,2022-10-12,Withdrawn (Sec 12A),622,28.18,68.1,74,10,0,1,1,2022,3.3734835430946397,0.13513513513513514,0,3
CIRP-00177,Telecom,NCLT Hyderabad,2020-06-17,Ongoing,492,7.3,,60,11,0,1,0,2020,2.1162555148025524,0.18333333333333332,9,3
CIRP-00178,Others,NCLT Ahmedabad,2017-01-13,Resolution Plan Approved,437,22.1,47.68,103,11,0,0,1,2017,3.139832617527748,0.10679611650485436,6,0
CIRP-00179,Manufacturing,NCLT Delhi,2017-07-06,Settled,1092,11.18,50.5,97,18,0,0,1,2017,2.4997952622817508,0.18556701030927836,5,2
CIRP-00180,Infrastructure,NCLT Chennai,2022-01-24,Resolution Plan Approved,483,4.9,44.02,87,12,0,1,1,2022,1.7749523509116738,0.13793103448275862,4,1
CIRP-00181,Healthcare,NCLT Kolkata,2018-09-23,Ongoing,214,114.13,,37,1,0,1,0,2018,4.746061924685573,0.02702702702702703,2,4
CIRP-00182,Real Estate,NCLT Chennai,2021-05-19,Ongoing,53,12.74,,31,7,0,1,0,2021,2.620311286794203,0.22580645161290322,7,1
CIRP-00183,Manufacturing,NCLT Chennai,2022-05-24,Ongoing,251,33.13,,49,10,1,0,0,2022,3.530176762918616,0.20408163265306123,5,1
CIRP-00184,Infrastructure,NCLT Delhi,2019-09-02,Withdrawn (Sec 12A),956,678.49,66.11,43,16,0,0,1,2019,6.521342516779448,0.37209302325581395,4,2
CIRP-00185,Banking & Finance,NCLT Delhi,2021-09-19,Settled,154,200.57,59.8,87,18,0,0,1,2021,5.306136715600168,0.20689655172413793,0,2
CIRP-00186,Retail,NCLT Kolkata,2019-12-03,Appeal Pending,592,148.24,,107,13,0,0,0,2019,5.005555748352958,0.12149532710280374,8,4
CIRP-00187,Energy,NCLT Chennai,2019-06-24,Resolution Plan Approved,881,8.04,35.52,105,17,0,0,1,2019,2.201659174404085,0.1619047619047619,1,1
CIRP-00188,Energy,NCLT Hyderabad,2019-01-19,Ongoing,356,529.96,,8,11,0,1,0,2019,6.27468668883767,1.375,1,3
CIRP-00189,Manufacturing,NCLT Ahmedabad,2019-10-21,Liquidation Order,400,270.3,5.89,125,5,1,0,0,2019,5.603225219664886,0.04,5,0
CIRP-00190,Telecom,NCLT Delhi,2021-11-06,Settled,996,84.91,76.22,118,3,0,0,1,2021,4.453300236649965,0.025423728813559324,9,2
CIRP-00191,Real Estate,NCLT Ahmedabad,2017-05-28,Settled,1044,302.86,72.08,120,16,0,1,1,2017,5.71656706901562,0.13333333333333333,7,0
CIRP-00192,Healthcare,NCLT Delhi,2019-02-25,Withdrawn (Sec 12A),336,20.87,72.81,16,9,0,0,1,2019,3.0851158346886765,0.5625,2,2
CIRP-00193,Energy,NCLT Ahmedabad,2019-04-19,Withdrawn (Sec 12A),493,52.21,68.64,105,0,1,0,1,2019,3.9742463486082777,0.0,1,0
CIRP-00194,Real Estate,NCLT Chennai,2021-11-28,Resolution Plan Approved,705,20.12,24.09,92,16,0,1,1,2021,3.050220458838061,0.17391304347826086,7,1
CIRP-00195,Banking & Finance,NCLT Kolkata,2019-01-02,Settled,910,846.0,57.46,41,2,0,1,1,2019,6.741700694652055,0.04878048780487805,0,4
CIRP-00196,Healthcare,NCLT Delhi,2022-07-10,Settled,837,674.55,63.2,24,10,0,1,1,2022,6.515527173905968,0.4166666666666667,2,2
CIRP-00197,Healthcare,NCLT Chennai,2018-12-28,Settled,1039,0.64,45.71,147,5,1,0,1,2018,0.49469624183610705,0.034013605442176874,2,1
CIRP-00198,IT / Technology,NCLT Chennai,2022-12-06,Ongoing,243,283.78,,33,18,0,0,0,2022,5.6517169523528485,0.5454545454545454,3,1
CIRP-00199,Healthcare,NCLT Chennai,2017-11-08,Settled,539,266.18,80.53,10,7,0,0,1,2017,5.587922588561666,0.7,2,1
CIRP-00200,Others,NCLT Delhi,2017-12-01,Ongoing,71,7.74,,104,10,0,0,0,2017,2.167910189667444,0.09615384615384616,6,2
CIRP-00201,Telecom,NCLT Delhi,2019-11-26,Settled,210,25.4,54.86,24,8,1,0,1,2019,3.2733640101522705,0.3333333333333333,9,2
CIRP-00202,Energy,NCLT Mumbai,2022-04-24,Settled,1016,654.66,83.84,87,8,0,0,1,2022,6.485642361901082,0.09195402298850575,1,5
CIRP-00203,Others,NCLT Hyderabad,2022-09-03,Resolution Plan Approved,220,606.69,14.21,138,19,0,0,1,2022,6.409664883518011,0.13768115942028986,6,3
CIRP-00204,Banking & Finance,NCLT Kolkata,2019-08-05,Appeal Pending,204,279.64,,90,12,0,0,0,2019,5.637072709183818,0.13333333333333333,0,4
CIRP-00205,Energy,NCLT Chennai,2021-06-18,Resolution Plan Approved,593,130.63,19.89,117,1,0,0,1,2021,4.879994956437316,0.008547008547008548,1,1
CIRP-00206,Infrastructure,NCLT Hyderabad,2021-12-18,Resolution Plan Approved,473,34.83,38.48,138,11,1,0,1,2021,3.5787855313168624,0.07971014492753623,4,3
CIRP-00207,Infrastructure,NCLT Kolkata,2019-08-27,Liquidation Order,306,15.07,2.1,40,10,1,0,0,2019,2.776954179749421,0.25,4,4
CIRP-00208,Real Estate,NCLT Delhi,2020-03-16,Withdrawn (Sec 12A),835,1021.66,64.56,115,0,0,0,1,2020,6.930162354892965,0.0,7,2
CIRP-00209,Banking & Finance,NCLT Delhi,2022-07-28,Settled,892,118.72,74.23,143,15,0,0,1,2022,4.785155682984498,0.1048951048951049,0,2
CIRP-00210,Healthcare,NCLT Delhi,2021-08-24,Appeal Pending,94,279.43,,22,5,0,0,0,2021,5.636324139451677,0.22727272727272727,2,2
CIRP-00211,Others,NCLT Ahmedabad,2020-11-08,Withdrawn (Sec 12A),712,50.28,59.59,110,9,0,1,1,2020,3.9373008126124147,0.08181818181818182,6,0
CIRP-00212,Healthcare,NCLT Delhi,2018-08-10,Ongoing,548,29.52,,81,11,0,1,0,2018,3.4183822064162563,0.13580246913580246,2,2
CIRP-00213,Banking & Finance,NCLT Chennai,2017-09-06,Ongoing,341,20.98,,73,14,0,1,0,2017,3.090132948975475,0.1917808219178082,0,1
CIRP-00214,Banking & Finance,NCLT Delhi,2017-07-17,Settled,86,29.35,60.64,146,3,0,0,1,2017,3.4127965175055075,0.02054794520547945,0,2
CIRP-00215,Telecom,NCLT Chennai,2022-10-11,Resolution Plan Approved,377,126.9,38.48,150,10,1,1,1,2022,4.851248708584797,0.06666666666666667,9,1
CIRP-00216,Energy,NCLT Mumbai,2022-05-25,Withdrawn (Sec 12A),1034,15.32,72.39,93,8,0,0,1,2022,2.792391349535961,0.08602150537634409,1,5
CIRP-00217,Telecom,NCLT Ahmedabad,2020-05-20,Resolution Plan Approved,718,12.39,31.78,92,11,1,0,1,2020,2.5945081597030812,0.11956521739130435,9,0
CIRP-00218,Energy,NCLT Mumbai,2018-12-27,Liquidation Order,814,20.79,2.63,69,15,0,0,0,2018,3.0814511489565284,0.21739130434782608,1,5
CIRP-00219,Banking & Finance,NCLT Mumbai,2019-04-28,Settled,448,14.67,34.1,69,16,0,0,1,2019,2.7517480563679295,0.2318840579710145,0,5
CIRP-00220,Banking & Finance,NCLT Mumbai,2022-05-28,Liquidation Order,946,33.63,6.35,104,13,0,0,0,2022,3.5447203584143305,0.125,0,5
CIRP-00221,Others,NCLT Kolkata,2021-06-20,Withdrawn (Sec 12A),1020,564.89,83.81,87,13,0,0,1,2021,6.338399713025743,0.14942528735632185,6,4
CIRP-00222,Real Estate,NCLT Kolkata,2018-09-06,Liquidation Order,1027,124.55,0.72,119,17,0,0,0,2018,4.832704085603594,0.14285714285714285,7,4
CIRP-00223,Others,NCLT Delhi,2021-09-16,Withdrawn (Sec 12A),594,8.89,39.19,110,3,0,0,1,2021,2.2915241456346207,0.02727272727272727,6,2
CIRP-00224,Real Estate,NCLT Kolkata,2020-03-15,Appeal Pending,416,47.36,,94,5,0,0,0,2020,3.878673025746592,0.05319148936170213,7,4
CIRP-00225,IT / Technology,NCLT Kolkata,2022-01-24,Withdrawn (Sec 12A),695,675.95,37.34,126,16,0,0,1,2022,6.51759741494112,0.12698412698412698,3,4
CIRP-00226,Banking & Finance,NCLT Delhi,2020-08-26,Appeal Pending,434,44.28,,14,19,0,0,0,2020,3.8128654338949275,1.3571428571428572,0,2
CIRP-00227,Telecom,NCLT Kolkata,2020-09-24,Appeal Pending,86,27.82,,31,3,0,0,0,2020,3.361069590571376,0.0967741935483871,9,4
CIRP-00228,Manufacturing,NCLT Kolkata,2022-11-14,Withdrawn (Sec 12A),195,126.03,65.14,27,16,0,1,1,2022,4.844423279035369,0.5925925925925926,5,4
CIRP-00229,Energy,NCLT Chennai,2022-03-22,Withdrawn (Sec 12A),330,276.6,69.57,100,10,0,0,1,2022,5.62618122863265,0.1,1,1
CIRP-00230,Banking & Finance,NCLT Ahmedabad,2022-01-03,Withdrawn (Sec 12A),533,5.82,85.26,59,10,0,1,1,2022,1.9198594718553708,0.1694915254237288,0,0
CIRP-00231,Others,NCLT Chennai,2022-06-29,Liquidation Order,330,272.11,3.19,41,2,0,0,0,2022,5.609874644433234,0.04878048780487805,6,1
CIRP-00232,Energy,NCLT Delhi,2020-12-06,Withdrawn (Sec 12A),313,12.13,60.12,142,3,0,1,1,2020,2.574899688314705,0.02112676056338028,1,2
CIRP-00233,Banking & Finance,NCLT Kolkata,2022-01-09,Settled,1012,33.14,52.85,109,8,0,0,1,2022,3.5304697173662944,0.07339449541284404,0,4
CIRP-00234,Manufacturing,NCLT Kolkata,2021-07-25,Ongoing,111,90.5,,72,20,0,0,0,2021,4.516338972281476,0.2777777777777778,5,4
CIRP-00235,Banking & Finance,NCLT Chennai,2020-04-25,Resolution Plan Approved,953,209.74,49.24,29,8,0,0,1,2020,5.350625146171382,0.27586206896551724,0,1
CIRP-00236,Energy,NCLT Ahmedabad,2018-01-25,Settled,770,11.79,64.36,98,17,0,1,1,2018,2.548663615590751,0.17346938775510204,1,0
CIRP-00237,Real Estate,NCLT Hyderabad,2021-01-26,Appeal Pending,536,25.33,,52,20,0,0,0,2021,3.270708973508218,0.38461538461538464,7,3
CIRP-00238,Manufacturing,NCLT Kolkata,2017-06-13,Liquidation Order,649,902.42,6.62,9,12,0,0,0,2017,6.806187561563007,1.3333333333333333,5,4
CIRP-00239,IT / Technology,NCLT Hyderabad,2017-12-30,Settled,724,10.55,53.33,33,5,0,0,1,2017,2.446685436967803,0.15151515151515152,3,3
CIRP-00240,Healthcare,NCLT Kolkata,2021-03-25,Appeal Pending,400,30.95,,34,20,1,0,0,2021,3.4641721808235437,0.5882352941176471,2,4
CIRP-00241,IT / Technology,NCLT Mumbai,2017-01-16,Resolution Plan Approved,913,586.51,33.63,43,10,0,1,1,2017,6.375893267150049,0.23255813953488372,3,5
CIRP-00242,Banking & Finance,NCLT Chennai,2021-09-16,Ongoing,160,50.61,,31,20,0,1,0,2021,3.9437154521606357,0.6451612903225806,0,1
CIRP-00243,Healthcare,NCLT Hyderabad,2018-12-15,Settled,328,235.95,66.23,140,7,0,0,1,2018,5.467849148413597,0.05,2,3
CIRP-00244,Healthcare,NCLT Chennai,2017-02-18,Withdrawn (Sec 12A),904,39.22,80.39,16,4,0,1,1,2017,3.6943643843445058,0.25,2,1
CIRP-00245,Telecom,NCLT Ahmedabad,2019-04-21,Appeal Pending,503,829.89,,82,13,1,0,0,2019,6.722497415455896,0.15853658536585366,9,0
CIRP-00246,Real Estate,NCLT Hyderabad,2020-11-04,Appeal Pending,514,11.41,,49,13,0,0,0,2020,2.5185025992165158,0.2653061224489796,7,3
CIRP-00247,Infrastructure,NCLT Ahmedabad,2022-02-23,Liquidation Order,1095,22.12,2.93,1,13,1,1,0,2022,3.1406980438041767,13.0,4,0
CIRP-00248,Healthcare,NCLT Delhi,2019-09-15,Ongoing,542,37.68,,128,5,0,0,0,2019,3.6553226705850936,0.0390625,2,2
CIRP-00249,Telecom,NCLT Kolkata,2017-09-17,Withdrawn (Sec 12A),388,69.7,66.43,131,20,0,1,1,2017,4.258445572902527,0.15267175572519084,9,4
CIRP-00250,Others,NCLT Kolkata,2020-02-15,Appeal Pending,137,56.21,,90,20,0,0,0,2020,4.046728708280438,0.2222222222222222,6,4
CIRP-00251,IT / Technology,NCLT Hyderabad,2017-08-22,Liquidation Order,218,23.45,0.61,150,11,0,1,0,2017,3.196630215920881,0.07333333333333333,3,3
CIRP-00252,IT / Technology,NCLT Chennai,2022-02-11,Settled,784,25.26,60.23,78,0,0,0,1,2022,3.26804686887465,0.0,3,1
CIRP-00253,Healthcare,NCLT Hyderabad,2018-02-18,Ongoing,81,355.01,,149,9,0,1,0,2018,5.8749588203451575,0.06040268456375839,2,3
CIRP-00254,Telecom,NCLT Mumbai,2020-02-26,Ongoing,548,71.9,,94,13,0,0,0,2020,4.289088639014612,0.13829787234042554,9,5
CIRP-00255,Healthcare,NCLT Ahmedabad,2021-08-29,Resolution Plan Approved,768,2.39,30.44,44,10,1,1,1,2021,1.220829921392359,0.22727272727272727,2,0
CIRP-00256,Manufacturing,NCLT Delhi,2020-01-28,Ongoing,551,22.57,,64,19,0,0,0,2020,3.1599747169480397,0.296875,5,2
CIRP-00257,Others,NCLT Kolkata,2019-04-23,Ongoing,108,26.65,,79,7,1,1,0,2019,3.3196257279683437,0.08860759493670886,6,4
CIRP-00258,Telecom,NCLT Delhi,2022-10-13,Ongoing,352,342.36,,111,10,0,0,0,2022,5.838779459442334,0.09009009009009009,9,2
CIRP-00259,Retail,NCLT Ahmedabad,2020-03-06,Appeal Pending,322,3.38,,79,16,0,0,0,2020,1.4770487243883548,0.20253164556962025,8,0
CIRP-00260,Healthcare,NCLT Chennai,2019-01-30,Appeal Pending,366,315.68,,15,7,1,0,0,2019,5.757891800303233,0.4666666666666667,2,1
CIRP-00261,Real Estate,NCLT Mumbai,2022-05-13,Liquidation Order,336,31.15,3.19,124,15,0,1,0,2022,3.4704124506836282,0.12096774193548387,7,5
CIRP-00262,Manufacturing,NCLT Ahmedabad,2021-08-16,Liquidation Order,908,7.45,1.16,90,20,0,1,0,2021,2.134166441369082,0.2222222222222222,5,0
CIRP-00263,Infrastructure,NCLT Chennai,2017-08-10,Appeal Pending,465,87.54,,61,5,0,0,0,2017,4.483454427303995,0.08196721311475409,4,1
CIRP-00264,Energy,NCLT Ahmedabad,2021-07-10,Ongoing,375,125.98,,93,11,0,0,0,2021,4.844029593742304,0.11827956989247312,1,0
CIRP-00265,Others,NCLT Chennai,2022-10-09,Settled,1061,38.35,80.43,64,14,0,0,1,2022,3.6724959748634123,0.21875,6,1
CIRP-00266,Healthcare,NCLT Chennai,2017-03-03,Withdrawn (Sec 12A),145,602.32,73.56,64,11,0,0,1,2017,6.402447735900052,0.171875,2,1
CIRP-00267,Healthcare,NCLT Hyderabad,2021-06-26,Withdrawn (Sec 12A),1017,10.69,69.62,73,4,0,0,1,2021,2.458733775483977,0.0547945205479452,2,3
CIRP-00268,Infrastructure,NCLT Delhi,2021-09-14,Resolution Plan Approved,104,601.2,29.7,134,17,0,1,1,2021,6.400589616047633,0.12686567164179105,4,2
CIRP-00269,Others,NCLT Mumbai,2020-05-13,Appeal Pending,41,651.77,,15,19,0,1,0,2020,6.48122484671154,1.2666666666666666,6,5
CIRP-00270,Manufacturing,NCLT Chennai,2018-02-04,Ongoing,337,50.21,,16,12,0,1,0,2018,3.935934825474459,0.75,5,1
CIRP-00271,Manufacturing,NCLT Hyderabad,2020-01-29,Liquidation Order,799,23.33,1.4,25,8,0,0,0,2020,3.1917101567954314,0.32,5,3
CIRP-00272,Retail,NCLT Kolkata,2022-08-28,Settled,1005,31.06,64.43,94,4,1,0,1,2022,3.467609147181407,0.0425531914893617,8,4
CIRP-00273,IT / Technology,NCLT Delhi,2018-11-12,Settled,177,25.72,28.39,47,17,0,0,1,2018,3.285412348668445,0.3617021276595745,3,2
CIRP-00274,Retail,NCLT Kolkata,2018-07-25,Appeal Pending,412,18.4,,105,11,0,0,0,2018,2.9652730660692823,0.10476190476190476,8,4
CIRP-00275,Manufacturing,NCLT Hyderabad,2020-07-26,Settled,316,10.48,54.89,51,4,0,0,1,2020,2.4406063908914204,0.0784313725490196,5,3
CIRP-00276,IT / Technology,NCLT Delhi,2022-09-18,Appeal Pending,64,13.76,,92,1,0,0,0,2022,2.6919208191723265,0.010869565217391304,3,2
CIRP-00277,IT / Technology,NCLT Hyderabad,2020-03-10,Liquidation Order,976,140.98,3.8,22,5,0,1,0,2020,4.95568620261124,0.22727272727272727,3,3
CIRP-00278,Infrastructure,NCLT Mumbai,2018-09-10,Resolution Plan Approved,417,59.74,47.91,66,10,0,0,1,2018,4.106602459617603,0.15151515151515152,4,5
CIRP-00279,IT / Technology,NCLT Kolkata,2019-06-24,Ongoing,119,10.35,,110,19,0,0,0,2019,2.4292177439274116,0.17272727272727273,3,4
CIRP-00280,Healthcare,NCLT Delhi,2017-04-13,Liquidation Order,175,10.9,0.59,9,4,0,0,0,2017,2.4765384001174837,0.4444444444444444,2,2
CIRP-00281,Infrastructure,NCLT Delhi,2020-09-25,Withdrawn (Sec 12A),576,4.04,83.66,40,15,0,0,1,2020,1.6174060820832772,0.375,4,2
CIRP-00282,Others,NCLT Ahmedabad,2019-05-03,Appeal Pending,390,1039.47,,29,12,0,1,0,2019,6.947427813125864,0.41379310344827586,6,0
CIRP-00283,Others,NCLT Chennai,2019-03-16,Ongoing,128,771.75,,150,19,0,0,0,2019,6.649955581012225,0.12666666666666668,6,1
CIRP-00284,Energy,NCLT Mumbai,2021-02-17,Appeal Pending,233,80.89,,75,13,0,0,0,2021,4.405376883282097,0.17333333333333334,1,5
CIRP-00285,Real Estate,NCLT Delhi,2018-02-07,Withdrawn (Sec 12A),888,9.05,46.22,108,0,1,0,1,2018,2.307572634505085,0.0,7,2
CIRP-00286,Real Estate,NCLT Ahmedabad,2020-06-10,Ongoing,93,54.43,,13,7,1,0,0,2020,4.0151209634317135,0.5384615384615384,7,0
CIRP-00287,Real Estate,NCLT Ahmedabad,2017-10-28,Liquidation Order,633,67.65,2.77,41,15,0,1,0,2017,4.229021132213981,0.36585365853658536,7,0
CIRP-00288,IT / Technology,NCLT Ahmedabad,2022-09-29,Settled,474,3.6,34.41,134,7,0,0,1,2022,1.5260563034950492,0.05223880597014925,3,0
CIRP-00289,Others,NCLT Mumbai,2020-11-19,Appeal Pending,102,14.92,,122,2,0,0,0,2020,2.767576180416237,0.01639344262295082,6,5
CIRP-00290,Telecom,NCLT Mumbai,2022-04-21,Withdrawn (Sec 12A),207,9.64,37.23,65,4,0,0,1,2022,2.3646204839134985,0.06153846153846154,9,5
CIRP-00291,Retail,NCLT Kolkata,2021-03-08,Resolution Plan Approved,819,130.09,27.93,149,15,0,0,1,2021,4.875884110209718,0.10067114093959731,8,4
CIRP-00292,Energy,NCLT Ahmedabad,2021-03-09,Resolution Plan Approved,420,25.42,38.77,107,15,0,0,1,2021,3.2741212990941793,0.14018691588785046,1,0
CIRP-00293,Infrastructure,NCLT Delhi,2021-09-02,Liquidation Order,721,29.27,1.28,52,10,0,0,0,2021,3.410157123033627,0.19230769230769232,4,2
CIRP-00294,Real Estate,NCLT Ahmedabad,2022-02-03,Settled,535,40.94,42.87,110,20,0,0,1,2022,3.7362400254737738,0.18181818181818182,7,0
CIRP-00295,Banking & Finance,NCLT Chennai,2019-06-08,Ongoing,340,11.67,,146,19,0,0,0,2019,2.5392369943330477,0.13013698630136986,0,1
CIRP-00296,Others,NCLT Ahmedabad,2018-07-09,Ongoing,295,197.56,,88,11,0,1,0,2018,5.291091321456297,0.125,6,0
CIRP-00297,IT / Technology,NCLT Hyderabad,2018-09-11,Appeal Pending,553,819.29,,4,7,0,0,0,2018,6.7096579362724444,1.75,3,3
CIRP-00298,Healthcare,NCLT Delhi,2019-04-09,Liquidation Order,203,7.87,1.13,126,1,0,1,0,2019,2.1826747963214883,0.007936507936507936,2,2
CIRP-00299,IT / Technology,NCLT Hyderabad,2018-06-26,Resolution Plan Approved,966,12.68,21.27,17,18,0,1,1,2018,2.615934912194404,1.0588235294117647,3,3
CIRP-00300,Others,NCLT Mumbai,2020-09-10,Settled,1084,258.44,38.86,105,18,0,0,1,2020,5.5585254619990625,0.17142857142857143,6,5
CIRP-00301,Real Estate,NCLT Hyderabad,2017-03-01,Resolution Plan Approved,1076,139.79,11.89,82,15,0,0,1,2017,4.947269418474436,0.18292682926829268,7,3
CIRP-00302,Real Estate,NCLT Kolkata,2020-05-02,Settled,408,196.52,70.41,75,3,0,0,1,2020,5.285839845036924,0.04,7,4
CIRP-00303,Real Estate,NCLT Delhi,2020-09-09,Liquidation Order,1032,52.71,5.18,124,3,1,1,0,2020,3.983599203917368,0.024193548387096774,7,2
CIRP-00304,Banking & Finance,NCLT Kolkata,2021-04-18,Resolution Plan Approved,335,70.15,42.71,46,18,0,1,1,2021,4.264790324535862,0.391304347826087,0,4
CIRP-00305,Real Estate,NCLT Chennai,2017-04-08,Resolution Plan Approved,1091,279.64,24.6,73,19,0,0,1,2017,5.637072709183818,0.2602739726027397,7,1
CIRP-00306,Others,NCLT Delhi,2019-02-11,Resolution Plan Approved,237,127.46,39.8,122,11,0,0,1,2019,4.855617571829646,0.09016393442622951,6,2
CIRP-00307,Retail,NCLT Chennai,2021-02-16,Withdrawn (Sec 12A),231,385.17,67.7,48,8,0,0,1,2021,5.956277687018599,0.16666666666666666,8,1
CIRP-00308,Retail,NCLT Hyderabad,2020-06-22,Settled,654,43.89,71.95,130,16,0,0,1,2020,3.804215052793841,0.12307692307692308,8,3
CIRP-00309,Energy,NCLT Mumbai,2019-10-14,Ongoing,42,159.73,,83,14,1,0,0,2019,5.079725938581049,0.1686746987951807,1,5
CIRP-00310,Telecom,NCLT Delhi,2021-10-27,Ongoing,144,1063.27,,110,18,0,0,0,2021,6.970044397108616,0.16363636363636364,9,2
CIRP-00311,Manufacturing,NCLT Kolkata,2019-08-27,Ongoing,140,813.65,,78,16,0,0,0,2019,6.702758573148964,0.20512820512820512,5,4
CIRP-00312,Telecom,NCLT Kolkata,2021-04-08,Resolution Plan Approved,510,8.76,37.95,143,3,0,1,1,2021,2.278292400425001,0.02097902097902098,9,4
CIRP-00313,Energy,NCLT Kolkata,2017-07-21,Withdrawn (Sec 12A),125,646.25,72.97,61,5,0,0,1,2017,6.472732618631647,0.08196721311475409,1,4
CIRP-00314,Banking & Finance,NCLT Kolkata,2021-07-18,Resolution Plan Approved,917,59.11,25.69,144,19,0,1,1,2021,4.09617621705107,0.13194444444444445,0,4
CIRP-00315,Banking & Finance,NCLT Kolkata,2021-10-08,Resolution Plan Approved,985,62.17,38.87,120,14,0,0,1,2021,4.145829504910609,0.11666666666666667,0,4
CIRP-00316,Retail,NCLT Delhi,2021-05-20,Resolution Plan Approved,820,174.01,33.93,76,15,0,0,1,2021,5.164843115148066,0.19736842105263158,8,2
CIRP-00317,Manufacturing,NCLT Ahmedabad,2022-11-05,Appeal Pending,291,443.83,,124,18,0,1,0,2022,6.097692186705156,0.14516129032258066,5,0
CIRP-00318,Others,NCLT Kolkata,2019-03-08,Ongoing,396,87.65,,10,8,1,0,0,2019,4.484696032520217,0.8,6,4
CIRP-00319,Real Estate,NCLT Mumbai,2021-10-01,Settled,684,39.84,59.68,67,12,0,1,1,2021,3.7096619932964647,0.1791044776119403,7,5
CIRP-00320,IT / Technology,NCLT Chennai,2022-04-06,Liquidation Order,906,39.72,2.05,70,9,0,1,0,2022,3.7067193722422673,0.12857142857142856,3,1
CIRP-00321,Others,NCLT Hyderabad,2018-07-07,Settled,260,6.0,70.37,129,14,0,1,1,2018,1.9459101490553132,0.10852713178294573,6,3
CIRP-00322,Real Estate,NCLT Delhi,2018-11-01,Settled,686,23.54,80.82,124,11,0,0,1,2018,3.2003044392827653,0.08870967741935484,7,2
CIRP-00323,Real Estate,NCLT Ahmedabad,2020-02-23,Resolution Plan Approved,919,53.08,39.99,90,3,1,0,1,2020,3.9904644317347087,0.03333333333333333,7,0
CIRP-00324,Manufacturing,NCLT Ahmedabad,2021-01-05,Withdrawn (Sec 12A),61,27.13,66.21,80,6,1,0,1,2021,3.3368366225017656,0.075,5,0
CIRP-00325,Telecom,NCLT Hyderabad,2021-12-10,Liquidation Order,722,41.3,7.02,44,8,0,1,0,2021,3.744787086052232,0.18181818181818182,9,3
CIRP-00326,Telecom,NCLT Delhi,2022-03-25,Settled,75,57.83,42.76,102,16,0,0,1,2022,4.0746519288763645,0.1568627450980392,9,2
CIRP-00327,Manufacturing,NCLT Kolkata,2017-09-01,Settled,187,18.71,58.27,142,4,1,0,1,2017,2.9811261211646287,0.028169014084507043,5,4
CIRP-00328,Banking & Finance,NCLT Delhi,2021-03-27,Settled,857,169.93,70.06,31,2,0,0,1,2021,5.141254115968176,0.06451612903225806,0,2
CIRP-00329,Energy,NCLT Delhi,2022-08-12,Liquidation Order,1033,2.96,1.01,99,0,0,1,0,2022,1.3762440252663892,0.0,1,2
CIRP-00330,IT / Technology,NCLT Mumbai,2018-08-03,Ongoing,151,602.24,,86,8,1,1,0,2018,6.402315127492484,0.09302325581395349,3,5
CIRP-00331,Healthcare,NCLT Delhi,2020-04-15,Settled,185,30.23,31.31,141,0,1,0,1,2020,3.441379171294987,0.0,2,2
CIRP-00332,Retail,NCLT Ahmedabad,2020-08-11,Withdrawn (Sec 12A),278,53.98,59.85,102,14,0,0,1,2020,4.0069694827371,0.13725490196078433,8,0
CIRP-00333,Retail,NCLT Kolkata,2020-12-13,Resolution Plan Approved,199,21.62,14.7,80,5,0,0,1,2020,3.1188344706879745,0.0625,8,4
CIRP-00334,IT / Technology,NCLT Mumbai,2021-02-06,Withdrawn (Sec 12A),998,48.76,50.39,93,17,0,0,1,2021,3.907211448430924,0.1827956989247312,3,5
CIRP-00335,Banking & Finance,NCLT Hyderabad,2022-11-13,Withdrawn (Sec 12A),427,73.83,77.91,112,16,0,1,1,2022,4.315218874092267,0.14285714285714285,0,3
